,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
19,831.99,3214.3,2231.58,2296.73,1271.5,1306.58,1346.07,1602.81,1509.39,2233.82,1026.09,3062.75,1851.7,516.52,1659.0,1750.22,1952.51,1940.73,2880.83,0.0,1849.52,762.0,1449.05,1660.82,1950.57,1444.11,1947.64,2063.25,1927.5,1301.42,2723.14,1041.01,1507.35,2134.9,898.51,2333.51,1523.81,963.1,2258.06,1041.89,831.99
20,1691.86,2228.81,1249.46,1314.61,1352.7,1181.3,1220.79,573.0,2211.28,2953.36,1781.5,2040.3,603.56,1729.76,482.64,2469.77,528.32,447.61,1898.71,1870.38,0.0,1944.53,671.52,1535.54,457.45,1928.31,672.61,788.22,3046.74,1475.8,1575.84,2010.14,1382.07,987.61,1925.78,1186.22,1135.69,1932.22,1471.85,1311.93,1691.86
21,351.33,3422.37,2423.36,2488.51,1211.51,1498.36,1537.84,1635.03,1102.57,1762.71,966.1,3219.81,1883.92,488.92,1691.22,1279.12,1930.27,1972.94,3072.61,772.73,1881.74,0.0,1504.51,1852.59,1930.49,1384.12,1979.85,2049.73,1856.09,1236.18,2755.35,569.91,1699.12,2167.12,288.99,2365.73,1558.43,492.0,2313.52,1145.22,351.33
22,1472.48,2102.17,1103.16,1168.31,1133.32,789.76,829.25,512.38,1991.9,2733.98,1562.12,1934.33,788.08,1402.9,593.41,2250.39,888.89,890.06,1752.41,1478.84,778.86,1725.15,0.0,1144.0,899.9,1708.93,884.02,999.63,2786.33,1256.42,1659.52,1790.76,990.53,1071.28,1706.4,1269.89,916.32,1712.84,903.63,1082.92,1472.48
23,1705.96,2815.98,1816.97,1882.12,1416.71,467.23,589.09,1366.0,2275.29,2967.47,1795.61,2648.15,1591.08,1606.66,1447.03,2483.88,1691.88,1723.26,2466.22,1682.59,1550.26,1958.64,1034.44,0.0,1723.58,1992.32,1687.01,1802.62,2990.09,1487.76,2462.51,2024.24,325.37,1874.27,1939.89,2072.89,1658.45,1946.33,1843.45,1286.68,1705.96
24,1820.53,2438.09,916.72,981.88,1270.12,1390.59,1430.07,720.73,2128.7,3082.04,1910.18,1747.9,303.8,1809.94,630.37,2598.45,184.27,172.01,1565.97,2061.76,471.42,2073.21,800.19,1744.82,0.0,1845.73,263.21,378.83,3175.41,1393.21,1350.22,2138.81,1591.35,761.99,2054.46,960.6,1099.48,2060.9,1609.2,1408.47,1820.53
25,1159.84,3405.23,2319.75,2384.9,789.42,1481.22,1520.71,1605.29,961.94,2152.74,742.73,3150.92,1814.16,957.63,1661.48,1865.04,1598.64,1746.76,2969.0,1454.07,1852.0,1395.49,1474.77,1835.46,1598.86,0.0,1665.94,1718.1,2314.46,775.85,2725.61,1292.05,1681.99,2137.38,1397.82,2335.99,1226.8,1279.12,2283.78,1166.28,1159.84
26,1805.15,2572.53,1047.42,1059.59,1246.01,1568.49,1607.97,843.93,2104.59,3066.66,1894.8,1775.46,541.84,1785.84,753.57,2583.07,326.32,483.38,1696.67,2117.81,594.62,2057.83,978.1,1922.72,335.48,1821.62,0.0,205.69,3160.03,1369.11,1310.99,2123.43,1769.25,722.76,2039.08,921.37,1075.38,2045.52,1787.11,1384.37,1805.15
27,1856.47,2655.15,1130.04,1136.43,1297.33,1651.1,1690.59,941.94,2155.91,3117.98,1946.11,1852.3,624.45,1837.16,851.58,2634.39,408.93,568.51,1779.29,2169.13,692.63,2109.15,1060.71,2005.34,420.62,1872.94,248.5,0.0,3211.35,1420.43,1387.83,2174.75,1851.87,799.6,2090.4,998.21,1126.7,2096.84,1869.72,1435.69,1856.47
28,1832.35,4441.27,3500.17,3565.32,2576.45,2575.17,2614.65,2904.9,2149.63,649.1,2277.9,4331.34,3153.78,2041.36,2961.08,1219.79,3200.14,3242.81,4149.42,1941.87,3151.6,2055.2,2717.63,2929.4,3200.35,2456.36,3249.72,3319.6,0.0,2506.04,4025.22,1964.52,2775.93,3436.98,1921.24,3635.59,2828.29,2038.38,3526.64,2415.09,1832.35
29,872.3,2966.79,1900.03,1965.19,432.33,1042.79,1082.27,1185.58,1332.37,2133.81,961.94,2731.21,1394.45,879.45,1241.76,1650.21,1178.93,1327.04,2549.28,1197.87,1432.29,1124.97,1055.06,1397.02,1179.15,1049.4,1246.23,1298.39,2227.18,0.0,2305.9,1190.58,1243.55,1717.67,1106.23,1916.28,807.08,1112.67,1864.07,746.0,872.3
30,2614.73,2731.15,1113.55,941.21,2249.26,2184.79,2224.27,1694.8,3107.83,3876.24,2704.38,936.22,1239.08,2652.64,1662.94,3392.65,1234.06,1400.85,1414.8,2855.97,1537.83,2867.41,1594.4,2539.02,1265.75,2824.87,1189.13,1260.22,3969.61,2372.35,0.0,2933.01,2385.55,729.26,2848.66,546.33,2058.57,2855.1,2403.41,2234.81,2614.73
31,376.22,3533.8,2534.79,2599.95,1418.03,1609.8,1649.28,1746.47,700.48,1744.45,761.88,3331.25,1995.35,725.78,1802.65,1260.85,2041.71,2084.38,3184.04,1065.44,1993.17,527.96,1615.94,1964.03,2041.93,1241.96,2091.29,2161.17,1837.82,1347.61,2866.79,0.0,1810.56,2278.55,362.34,2477.17,1669.86,150.19,2424.95,1256.66,376.22
32,1540.37,2650.39,1651.38,1716.53,1251.12,467.0,540.68,1200.41,2109.7,2801.88,1630.02,2482.56,1425.49,1441.07,1281.44,2318.29,1526.29,1557.67,2300.63,1517.0,1384.67,1793.05,868.85,320.21,1557.99,1826.73,1521.42,1637.03,2824.5,1322.17,2296.92,1858.65,0.0,1708.68,1774.3,1907.3,1492.86,1780.74,1677.86,1121.09,1540.37
33,2127.26,2285.98,668.38,526.54,1788.11,1697.32,1736.8,1207.33,2646.69,3388.77,2216.91,1242.4,751.61,2165.17,1175.48,2905.18,746.59,913.38,1508.92,2368.5,1050.36,2379.94,1106.93,2051.55,778.28,2363.72,701.66,772.75,3482.14,1911.2,777.94,2445.54,1898.08,0.0,2361.19,388.32,1571.1,2367.63,1915.94,1747.34,2127.26
34,335.92,3386.07,2387.06,2452.22,1213.12,1462.07,1501.55,1598.74,1063.95,1726.42,967.71,3183.52,1847.63,490.53,1654.92,1242.83,1893.98,1936.65,3036.31,852.24,1845.44,248.57,1468.21,1816.3,1894.2,1385.73,1943.56,2013.44,1819.79,1199.88,2719.06,492.19,1662.83,2130.82,0.0,2329.44,1522.14,453.38,2277.23,1108.93,335.92
35,2391.64,2463.72,810.41,483.59,1935.55,1961.69,2001.18,1471.71,2794.13,3653.15,2481.28,1018.02,1015.99,2429.54,1439.85,3169.55,1010.96,1177.75,1518.2,2632.87,1314.74,2644.31,1371.3,2315.93,1042.66,2511.16,966.04,1037.12,3746.52,2058.64,553.56,2709.92,2162.46,506.16,2625.56,0.0,1764.91,2632.01,2180.31,2011.71,2391.64
36,1209.9,2809.04,1557.21,1622.36,717.64,1311.94,1351.42,962.86,1576.22,2471.41,1299.54,2388.38,1051.62,1247.8,1019.04,1987.81,836.1,984.22,2206.46,1490.79,1119.8,1462.57,832.33,1666.17,836.32,1293.25,903.4,955.56,2564.78,840.74,1990.41,1528.18,1512.7,1402.18,1443.82,1600.79,0.0,1450.27,1641.34,829.97,1209.9
37,237.12,3394.7,2395.69,2460.84,1278.92,1470.69,1510.18,1607.36,710.69,1735.05,772.09,3192.15,1856.25,586.68,1663.55,1251.45,1902.6,1945.27,3044.94,926.33,1854.07,388.86,1476.84,1824.93,1902.82,1252.16,1952.19,2022.07,1828.42,1208.51,2727.68,178.03,1671.46,2139.45,326.82,2338.06,1530.76,0.0,2285.85,1117.56,237.12
38,2192.23,2742.85,1743.85,1809.0,1853.07,1537.34,1576.83,1232.13,2711.65,3453.73,2281.87,2575.02,1507.83,2150.49,1313.16,2970.14,1608.64,1609.81,2393.1,2226.42,1477.13,2444.9,962.0,1891.58,1619.65,2428.68,1603.77,1719.38,3533.92,1976.16,2379.26,2510.5,1738.11,1791.03,2426.15,1989.64,1636.06,2432.59,0.0,1812.3,2192.23
39,812.26,2830.17,1831.16,1896.32,652.51,906.17,945.65,1104.91,1383.33,2073.76,901.9,2662.34,1353.8,850.16,1161.09,1590.17,1141.91,1290.02,2480.41,1021.21,1351.62,1064.93,974.39,1260.4,1142.13,1228.12,1209.21,1261.37,2167.14,709.99,2225.23,1130.54,1106.93,1637.0,1046.18,1835.61,770.06,1052.63,1783.4,0.0,812.26
40,0.0,3221.36,2222.35,2287.5,1105.58,1297.35,1336.84,1434.02,892.59,1561.71,807.03,3018.81,1682.91,386.87,1490.21,1078.11,1729.26,1771.93,2871.6,765.15,1680.73,355.88,1303.5,1651.59,1729.48,1223.18,1778.85,1848.73,1655.08,1035.17,2554.34,359.93,1498.12,1966.11,306.43,2164.72,1357.42,282.02,2112.51,944.22,0.0
