,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
10,678.64,1343.19,1467.89,1239.96,655.8,1718.39,792.94,774.43,1920.61,1275.91,0.0,2499.1,1242.75,1083.48,1267.6,945.66,1050.67,854.89,2844.74,1122.2,855.87,1219.19,1023.88,1714.92,1705.24,1494.89,1086.03,1341.74,2245.93,515.26,786.27,1588.55,1525.43,1891.7,783.14,766.9,1345.07,1421.92,898.9,693.46,678.64
11,2788.13,3620.38,2014.13,2710.44,2932.99,3856.57,2488.69,2351.36,916.43,3000.45,2566.13,0.0,3322.74,2655.68,3252.94,1796.94,3067.98,3132.07,3686.31,3164.06,2845.82,2711.42,2609.5,3008.02,2998.34,2674.17,3094.99,2255.77,4384.11,2191.02,2776.38,2767.83,3110.94,3221.91,2137.41,3093.99,2442.5,3007.43,3162.29,2389.21,2788.13
12,1523.01,1212.51,2413.2,2254.6,1320.05,1249.82,1797.1,1711.92,2924.76,642.98,1400.89,3418.37,0.0,1601.88,502.57,1949.82,254.79,1385.31,2634.59,326.32,1609.67,1737.6,1542.29,2713.22,2703.55,2493.19,297.93,1860.15,1777.37,1519.42,2012.6,2586.85,2529.59,2890.01,1787.29,1072.35,1863.48,2426.08,1159.7,1697.62,1523.01
13,891.32,1879.47,1556.98,1555.36,1180.34,2204.75,1318.01,855.71,2113.41,1661.9,1185.37,2567.08,1729.11,0.0,1753.97,1229.93,1537.04,1391.16,2758.59,1608.57,949.01,456.79,519.06,1857.01,1847.34,1636.98,1572.4,444.9,2732.3,1020.34,1555.07,1730.64,1986.92,2033.8,1072.37,1245.6,564.95,1883.41,1313.91,1218.53,891.32
14,1436.28,1125.78,2326.47,2167.87,1233.32,1104.28,1710.38,1625.19,2774.83,449.66,1314.17,3228.5,472.05,1515.16,0.0,1863.1,217.3,1220.47,2441.27,313.38,1522.94,1650.88,1455.56,2626.5,2616.82,2406.47,244.31,1773.42,1690.64,1432.7,1925.88,2500.13,2442.86,2803.29,1700.57,985.63,1776.75,2339.35,1072.97,1610.9,1436.28
15,1315.28,2147.52,1315.56,1313.94,1460.13,2522.71,1015.84,878.51,1279.32,2037.42,1093.27,1857.81,2047.07,1222.74,2071.93,0.0,1855.0,1659.22,3275.34,1926.53,1372.96,1358.45,1136.64,1615.59,1605.91,1395.56,1890.36,1481.0,3050.26,718.17,1303.53,1489.22,1735.37,1792.38,664.56,1621.13,1484.33,1631.86,1689.43,916.35,1315.28
16,1310.9,1000.41,2201.09,2042.49,1107.95,1037.72,1585.0,1499.82,2712.66,388.23,1188.79,3167.07,254.79,1389.78,261.18,1737.72,0.0,1173.2,2379.83,97.75,1397.56,1525.5,1330.19,2501.12,2491.45,2281.09,43.18,1648.05,1565.27,1307.32,1800.5,2374.75,2317.48,2677.91,1575.19,860.25,1651.38,2213.97,947.59,1485.52,1310.9
17,1247.68,664.69,2137.87,1876.46,814.73,1284.38,1509.17,1436.59,2636.83,1179.36,919.8,3215.33,1286.6,1326.56,1308.51,1661.89,1094.53,0.0,3087.81,1166.06,1334.34,1462.27,1266.96,2351.42,2341.74,2131.39,1129.89,1584.82,2104.35,1231.49,1422.78,2225.05,2241.66,2528.21,1499.36,1106.2,1588.15,2138.15,670.86,1409.69,1247.68
18,2908.06,3185.34,3686.9,3685.27,2931.59,3068.75,3384.03,2985.62,3127.92,2243.64,2919.7,3581.59,2535.52,2834.58,2465.72,3359.84,2280.76,3142.41,0.0,2376.84,2994.72,2961.21,2815.99,3986.92,3977.25,3766.89,2307.77,2414.9,3751.78,3106.35,3624.15,3860.55,4116.52,4163.71,3202.28,2473.11,2962.45,4013.0,2849.32,3284.55,2908.06
19,1424.22,1069.1,2314.41,2155.81,1221.27,1063.05,1698.32,1613.14,2825.98,503.07,1302.11,3281.92,352.57,1503.1,304.31,1851.04,119.22,1272.74,2494.68,0.0,1510.89,1638.82,1443.51,2614.44,2604.76,2394.41,162.37,1761.36,1678.58,1420.64,1913.82,2488.07,2430.8,2791.23,1688.51,973.57,1764.69,2327.29,1060.91,1598.84,1424.22
20,248.29,1758.46,1706.04,1680.18,1059.34,2083.75,1222.69,1004.76,2350.35,1588.37,844.1,2928.85,1608.11,814.39,1632.97,1375.41,1416.04,1270.16,2964.21,1487.57,0.0,950.1,739.97,2006.07,1996.39,1786.04,1451.4,1072.65,2611.3,945.01,1523.32,1879.7,1955.17,2182.86,1212.88,925.47,1075.98,1851.66,1192.91,1123.2,248.29
21,945.75,1933.89,1611.41,1609.79,1234.77,2259.18,1372.44,910.14,2172.41,1716.33,1239.8,2626.08,1783.54,386.79,1808.4,1284.35,1591.47,1445.59,2954.24,1663.0,1003.44,0.0,573.48,1911.44,1901.76,1691.41,1626.83,645.05,2786.73,1074.77,1609.5,1785.07,2041.35,2088.23,1126.8,1300.03,461.86,1937.84,1368.34,1272.95,945.75
22,682.51,1702.16,1379.68,1378.05,1003.03,2027.44,1140.7,678.4,2027.56,1484.59,1008.06,2606.06,1551.81,496.2,1576.66,1052.62,1359.73,1213.85,2722.5,1431.26,740.2,621.91,0.0,1679.7,1670.03,1459.67,1395.09,754.46,2554.99,843.03,1377.76,1553.33,1809.61,1856.49,895.06,1068.29,757.79,1706.1,1136.6,1041.22,682.51
23,2115.8,3055.51,1815.48,881.41,2356.39,3380.8,1831.08,1686.3,2585.56,2837.94,2120.44,3039.23,2905.16,2023.26,2930.02,1846.6,2713.08,2567.21,4075.86,2784.61,2173.49,2158.98,1937.16,0.0,335.78,755.08,2748.45,2281.53,3908.34,1741.74,1538.89,796.62,1006.52,702.59,1624.43,2421.65,2284.86,852.95,2489.96,1813.48,2115.8
24,2023.22,2962.93,1765.92,788.83,2263.81,3288.22,1738.5,1593.72,2535.99,2745.36,2027.86,2989.66,2812.58,1930.68,2837.44,1754.02,2620.5,2474.63,3983.28,2692.03,2080.91,2066.4,1844.58,463.81,0.0,627.09,2655.87,2188.95,3815.76,1649.16,1446.31,594.16,797.05,990.68,1531.84,2329.07,2192.28,643.48,2397.38,1720.9,2023.22
25,1754.3,2694.01,1473.11,387.16,1994.89,3019.3,1375.23,1324.8,2243.18,2476.45,1669.88,2696.85,2543.66,1661.77,2568.52,1485.1,2351.59,2205.71,3714.36,2423.12,1811.99,1797.48,1575.67,879.01,587.32,0.0,2386.95,1920.03,3546.85,1213.24,1046.77,146.32,638.19,1055.8,1262.93,2060.15,1923.36,534.68,2128.46,1423.31,1754.3
26,1319.61,1009.11,2209.8,2051.2,1116.65,1046.43,1593.7,1508.52,2721.37,396.93,1197.49,3175.78,297.93,1398.49,293.26,1746.43,43.18,1181.91,2388.54,140.89,1406.27,1534.2,1338.89,2509.83,2500.15,2289.8,0.0,1656.75,1573.97,1316.02,1809.2,2383.46,2326.19,2686.62,1583.9,868.96,1660.08,2222.68,956.3,1494.22,1319.61
27,1082.06,2070.21,1747.72,1746.1,1371.08,2395.49,1508.75,1046.45,1792.05,1852.64,1376.11,2245.72,1919.85,520.9,1944.71,1420.67,1727.78,1581.9,2414.9,1799.31,1139.75,647.53,709.8,2047.75,2038.07,1827.72,1763.14,0.0,2923.04,1211.08,1745.81,1921.38,2177.66,2224.54,1263.11,1429.7,755.66,2074.15,1504.65,1409.27,1082.06
28,2465.97,1713.73,3356.16,3197.56,2263.01,1425.24,2740.06,2654.88,3752.35,1811.59,2343.85,4206.02,1778.42,2544.84,1803.28,2892.78,1586.35,2197.06,3671.99,1657.88,2552.63,2680.56,2485.25,3656.18,3646.51,3436.15,1621.71,2803.11,0.0,2462.38,2955.56,3529.81,3472.55,3832.97,2730.25,2015.31,2806.44,3369.04,2102.66,2640.58,2465.97
29,884.22,1687.68,1114.08,896.63,1000.29,2062.87,502.57,520.32,1666.5,1620.4,633.43,2245.0,1587.23,961.48,1612.09,691.55,1395.15,1199.37,3014.08,1466.69,1045.12,1097.2,875.38,1371.58,1361.91,1150.66,1430.52,1219.75,2590.41,0.0,739.77,1245.21,1171.61,1548.37,419.01,1163.57,1223.08,1068.1,1243.38,243.45,884.22
30,1534.73,1938.67,1618.19,873.7,1251.28,2533.84,645.85,1263.55,2409.72,2091.37,962.78,2988.22,2058.2,1683.38,2083.06,1434.78,1866.13,1450.36,3687.59,1937.66,1711.96,1819.1,1597.28,1348.66,1338.98,1052.58,1901.49,1941.65,3061.39,841.29,0.0,1157.87,1012.76,1525.45,1102.36,1705.97,1944.97,970.02,1494.37,749.96,1534.73
31,1849.25,2788.96,1568.06,482.11,2089.84,3114.25,1496.33,1419.75,2338.13,2571.4,1790.98,2791.8,2638.61,1756.71,2663.47,1580.05,2446.53,2300.66,3809.31,2518.07,1906.94,1892.43,1670.61,853.53,554.39,146.32,2481.9,2014.98,3641.79,1334.34,1167.87,0.0,759.29,1150.74,1357.88,2155.1,2018.31,589.5,2223.41,1544.41,1849.25
32,1851.32,2572.3,1855.43,848.3,1884.91,3029.97,1305.88,1535.1,2625.5,2587.5,1596.41,3079.17,2554.33,1954.93,2579.19,1706.33,2362.25,2083.99,4007.53,2433.78,2012.22,2090.65,1868.83,1253.82,954.68,643.01,2397.62,2213.2,3557.51,1143.89,977.42,748.3,0.0,1241.55,1373.91,2130.68,2216.53,319.81,2128.0,1353.96,1851.32
33,2292.7,3232.41,2105.35,1122.88,2533.29,3557.7,2030.2,1863.2,2892.37,3014.85,2297.34,3346.04,3082.06,2200.17,3106.92,2023.5,2889.99,2744.11,4252.76,2961.52,2350.39,2335.88,2114.06,742.59,765.7,1107.58,2925.35,2458.43,4085.25,1918.64,1738.01,1201.25,1175.47,0.0,1801.33,2598.55,2461.76,1282.86,2666.86,1990.38,2292.7
34,1166.39,1998.64,923.24,1074.51,1311.25,2373.83,866.95,736.89,1699.36,1888.54,944.39,2277.86,1898.19,1073.86,1923.04,724.42,1706.11,1510.33,3126.45,1777.64,1224.08,1209.57,987.76,1376.16,1366.48,1156.13,1741.47,1332.12,2901.37,563.61,1103.81,1249.79,1535.66,1552.95,0.0,1472.24,1335.45,1432.15,1540.55,753.12,1166.39
35,826.28,1218.41,1795.9,1759.75,846.18,1517.63,1302.26,1094.62,2429.92,984.89,837.93,3008.42,1041.99,984.59,1066.84,1454.98,849.91,1056.99,2434.25,921.44,912.95,1120.3,924.99,2095.93,2086.25,1875.9,885.28,1242.85,2045.17,1024.57,1538.73,1969.56,2034.74,2272.72,1292.45,0.0,1246.18,1931.23,660.58,1202.77,826.28
36,1072.0,2060.14,1737.66,1736.04,1361.02,2385.43,1498.68,1036.38,1864.01,1842.57,1366.05,2317.68,1909.79,510.84,1934.64,1410.6,1717.71,1571.83,2989.99,1789.24,1129.69,437.61,699.73,2037.69,2028.01,1817.66,1753.07,676.31,2912.97,1201.01,1735.74,1911.32,2167.59,2214.48,1253.04,1426.28,0.0,2064.08,1494.58,1399.2,1072.0
37,1953.67,2640.19,1874.21,867.09,1952.8,3132.32,1408.23,1637.45,2644.29,2689.84,1664.3,3097.96,2656.68,2057.28,2681.53,1808.68,2464.6,2151.88,4109.88,2536.13,2114.56,2193.0,1971.18,1022.88,723.73,547.3,2499.96,2315.54,3659.86,1246.24,1079.77,621.11,310.35,1240.77,1476.26,2233.02,2318.87,0.0,2195.9,1456.3,1953.67
38,1099.03,1115.38,1989.22,1774.58,752.25,1606.3,1407.29,1287.94,2534.95,1163.82,817.92,3113.45,1130.66,1177.91,1155.51,1560.01,938.58,627.07,2883.3,1010.11,1185.69,1313.62,1118.31,2249.54,2239.86,2029.51,973.94,1436.17,2133.84,1129.61,1320.9,2123.17,2139.77,2426.33,1397.48,737.76,1439.5,2036.26,0.0,1307.8,1099.03
39,998.27,1801.73,1228.13,1010.67,1114.34,2176.92,368.26,634.37,1780.54,1734.44,747.48,2359.04,1701.28,1075.53,1726.13,805.6,1509.2,1313.42,3128.13,1580.73,1159.17,1211.24,989.43,1485.63,1475.95,1264.71,1544.56,1333.79,2704.46,143.04,817.17,1359.26,1285.66,1662.42,487.85,1277.62,1337.12,1182.15,1357.43,0.0,998.27
40,0.0,1724.55,1637.81,1541.0,1025.43,2049.84,1083.5,936.54,2211.17,1543.52,704.92,2789.66,1574.2,746.16,1599.06,1236.22,1382.12,1236.24,2895.99,1453.66,215.23,881.87,671.74,1937.84,1928.17,1717.81,1417.49,1004.42,2577.38,805.82,1384.14,1811.47,1815.99,2114.63,1073.7,880.61,1007.75,1712.48,1159.0,984.02,0.0
