,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
10,1208.88,479.78,2810.79,2144.92,1992.84,1616.49,1048.97,3636.17,928.76,1429.0,0.0,2074.35,1056.05,1415.85,1904.77,539.63,1501.44,2089.83,2328.9,1106.75,673.43,697.02,1149.16,422.57,783.5,907.85,2278.29,976.26,1009.92,1086.44,605.45,1051.15,2090.84,1312.5,402.33,2071.77,906.45,308.99,1126.65,822.57,1137.35,2880.67,1263.38,1376.02,1225.77,1055.8,872.61,735.7,1068.37,1040.32,1208.88
11,1464.4,2043.08,4330.01,3904.33,3826.12,604.85,2736.27,5462.8,2189.15,3278.62,2105.08,0.0,2743.34,3190.63,3738.05,1994.39,1190.35,1143.4,3674.77,1895.75,2159.69,2051.18,1938.16,2087.04,2476.88,2667.26,3965.58,2735.67,1619.56,1851.58,1959.61,1961.63,1232.63,3224.24,2115.86,3905.05,1706.06,2285.41,2886.06,2734.32,2824.64,4567.96,3042.91,3225.64,2232.89,2815.21,2272.16,2089.86,2980.11,1829.32,1464.4
12,1990.08,1254.03,2491.57,2336.5,1944.74,2273.97,178.57,3581.43,1265.74,1678.26,1080.82,2731.83,0.0,1622.79,1856.67,1203.43,2232.28,2747.31,1458.5,1764.23,1199.63,1070.29,1806.64,1254.51,976.48,1031.79,2084.2,1130.14,1667.41,1743.93,1168.97,1348.67,2748.32,1689.61,1183.54,2023.68,1687.65,1146.18,1034.73,1516.94,500.92,2686.58,1475.07,1560.46,1518.61,1290.96,1017.61,1073.52,1487.34,1697.8,1990.08
13,2315.66,1679.36,2901.66,972.22,1307.73,2699.31,1664.27,2951.06,1973.58,477.63,1401.77,3157.17,1671.34,0.0,1140.71,1688.7,2608.22,3172.64,2944.2,2189.57,1684.81,1762.56,2231.98,1637.68,1629.93,998.72,1556.52,1001.19,2092.74,2169.26,1688.26,2056.5,3173.66,310.4,1509.11,1386.66,2013.23,1483.49,888.11,575.68,1752.64,2158.89,757.07,618.1,2237.16,854.71,1816.82,1792.07,614.06,2123.13,2315.66
14,3031.73,2295.67,2989.62,1123.99,532.65,3315.62,1998.08,2671.17,2307.39,960.23,2122.46,3773.48,2005.15,1161.95,0.0,2252.03,3273.93,3788.95,3278.0,2805.88,2241.27,2319.01,2848.29,2296.16,2144.08,1529.69,1430.1,1720.74,2709.05,2785.57,2256.11,2390.31,3789.97,1312.18,2225.18,910.1,2729.29,2187.83,1271.03,1366.35,2086.45,1921.86,1181.13,747.26,2588.87,1606.0,2150.63,2342.99,1404.74,2739.44,3031.73
15,1196.23,386.0,2953.01,2287.14,2134.84,1454.06,1044.98,3771.52,581.52,1661.43,580.01,1911.92,1052.06,1573.44,2046.77,0.0,1412.37,1927.39,2324.91,944.32,293.75,293.66,986.73,599.79,706.17,1050.07,2274.3,1118.48,847.49,924.01,182.77,703.91,1928.41,1640.26,731.22,2213.77,1121.97,693.86,1224.83,1266.69,1133.36,2876.68,1425.72,1608.45,917.12,1198.02,526.18,364.63,1437.99,877.88,1196.23
16,776.36,1397.15,3684.08,3258.41,3180.2,737.62,2090.34,4816.88,1543.23,2632.69,1443.63,1178.2,2097.42,2544.7,3092.12,1348.46,0.0,1559.83,3028.84,1249.82,1513.76,1405.25,1292.23,1425.6,1830.95,2021.34,3319.66,2089.75,958.12,1070.95,1313.68,1315.7,1649.07,2562.8,1437.11,3259.13,1011.99,1615.08,2240.14,2072.87,2178.71,3922.03,2396.98,2579.71,1586.96,2169.28,1626.23,1443.93,2318.67,1175.7,776.36
17,1758.64,1945.97,4202.54,3807.22,3729.01,948.7,2639.16,5365.7,2092.05,3181.51,2148.58,1108.43,2646.24,3093.52,3640.94,1897.28,1484.59,0.0,3547.31,1798.64,2062.58,1954.07,1841.05,2159.76,2379.77,2570.16,3868.48,2638.56,1913.81,1754.48,1862.5,1864.52,471.5,3160.34,2251.3,3807.95,2000.3,2213.95,2788.96,2786.77,2727.53,4470.85,2945.8,3128.53,2135.78,2718.1,2175.05,1992.75,2958.07,1732.21,1758.64
18,3118.99,2518.05,2515.76,3600.51,3208.76,3168.55,1453.0,4023.69,2313.12,2942.28,2344.83,3626.4,1460.08,2886.81,3120.69,2474.41,3126.86,3641.88,0.0,2350.71,2463.64,2415.89,2393.12,2518.53,2366.46,2295.81,2789.27,2394.16,2918.04,2542.18,2471.39,2244.84,3642.9,2953.63,2447.55,3287.69,2951.67,2410.2,2298.75,2780.96,1391.45,3666.03,2739.09,2824.48,2203.99,2554.98,2170.96,2315.05,2751.36,2496.05,3118.99
19,1050.58,953.89,3177.19,2815.15,2736.94,1255.03,1647.08,4373.62,798.8,2189.43,1156.5,1712.88,1654.16,2101.45,2648.87,905.21,1213.34,1728.36,2521.95,0.0,1070.5,961.99,43.78,1167.69,1387.69,1578.08,2876.4,1646.49,1022.14,473.77,870.43,639.35,1729.38,2168.26,1259.22,2815.87,1298.49,1221.87,1796.88,1794.69,1735.45,3478.78,1953.72,2136.45,757.63,1726.02,994.21,1000.68,1965.99,427.65,1050.58
20,1364.12,553.88,2941.36,2275.49,2074.83,1621.94,984.97,3711.51,629.03,1649.77,637.82,2079.8,992.05,1561.78,1986.75,257.27,1580.25,2095.27,2264.9,1112.2,0.0,304.97,1154.61,767.68,646.16,1038.42,2214.29,1106.83,1015.37,1091.89,261.34,751.42,2096.29,1628.6,740.54,2153.76,1244.65,703.18,1164.81,1276.01,1073.34,2816.66,1414.06,1596.79,928.42,1186.36,537.48,375.94,1426.33,1045.77,1364.12
21,1236.45,426.22,2987.52,2321.65,2120.99,1494.28,1031.14,3757.67,456.69,1695.94,668.72,1952.13,1038.21,1607.95,2032.92,204.76,1452.58,1967.61,2311.06,984.54,248.1,0.0,1026.94,640.01,692.32,1084.58,2260.45,1152.99,887.71,964.23,200.94,579.08,1968.63,1674.77,771.43,2199.92,1162.19,734.08,1210.98,1306.91,1119.51,2862.83,1460.23,1642.96,756.09,1232.53,365.15,203.6,1472.5,918.1,1236.45
22,1092.99,996.3,3206.17,2857.56,2779.35,1297.44,1689.49,4416.03,836.43,2231.84,1198.91,1755.29,1696.57,2143.85,2691.27,947.61,1255.74,1770.77,2550.93,43.78,1112.91,1004.4,0.0,1210.09,1430.1,1620.49,2918.81,1688.9,1059.76,516.18,912.84,676.98,1771.78,2210.67,1301.63,2858.28,1336.12,1264.28,1839.29,1837.1,1777.86,3521.18,1996.13,2178.86,786.61,1768.43,1031.83,1043.08,2008.4,470.06,1092.99
23,1221.39,311.57,2981.59,2315.72,2163.64,1596.83,1137.31,3806.97,844.48,1599.8,364.13,2054.69,1144.39,1586.64,2075.56,538.61,1513.95,2070.16,2417.24,1087.09,721.24,612.73,1129.5,0.0,877.92,1078.65,2366.63,1147.06,990.26,1066.78,521.16,966.87,2071.18,1483.29,354.89,2242.57,918.96,544.46,1297.45,993.37,1225.68,2969.0,1434.17,1546.82,1181.03,1226.59,833.71,651.41,1239.16,1020.66,1221.39
24,1713.56,977.5,2892.64,2226.76,2164.88,1997.45,1086.78,3808.22,1025.75,1601.05,804.29,2455.3,992.56,1513.06,2076.81,723.78,1955.76,2470.78,2366.71,1487.71,713.02,790.76,1530.12,977.99,0.0,989.69,2366.53,1058.1,1390.88,1467.4,727.86,1108.67,2471.8,1579.88,907.01,2243.81,1411.12,869.66,1208.49,1293.78,1175.16,2968.9,1365.34,1548.07,1265.37,1137.64,912.2,820.28,1377.61,1421.27,1713.56
25,1898.51,1212.36,2224.77,1725.32,1570.38,2232.3,1008.7,3207.06,1318.02,1099.6,984.62,2690.16,1015.78,1011.62,1482.3,1221.69,2190.61,2705.64,2288.63,1722.56,1217.81,1295.55,1764.97,1220.53,1154.71,0.0,1709.84,468.34,1625.73,1702.25,1221.26,1400.94,2706.65,1078.44,1091.96,1649.31,1596.07,1066.34,503.7,905.76,1097.07,2312.21,863.9,1046.63,1599.5,587.9,1161.25,1325.07,876.16,1656.13,1898.51
26,3223.97,2487.91,2255.82,1914.51,1439.37,3507.86,2190.32,2065.0,2499.63,1385.21,2314.7,3965.72,2197.39,1580.93,1337.42,2444.27,3466.17,3981.19,2721.09,2998.12,2433.51,2511.25,3040.53,2488.4,2336.32,1721.93,0.0,1912.98,2901.29,2977.81,2448.35,2582.55,3982.21,1731.15,2417.42,1665.77,2921.53,2380.07,1449.26,1720.63,2278.69,1170.16,1398.24,1172.24,2781.11,1798.24,2342.86,2535.23,1759.01,2931.68,3223.97
27,1864.83,1178.68,2468.32,1891.48,1813.92,2198.63,1252.25,3450.6,1496.86,1265.76,950.94,2656.48,1259.33,1177.77,1725.85,1188.02,2156.94,2671.96,2532.18,1688.89,1184.13,1261.88,1731.3,1186.86,1129.24,565.38,1953.38,0.0,1592.06,1668.58,1187.58,1579.79,2672.98,1244.59,1058.29,1892.85,1562.4,1032.67,873.21,786.77,1340.62,2555.76,1030.05,1212.78,1736.48,503.01,1383.32,1291.39,861.68,1622.45,1864.83
28,485.67,824.39,3351.51,2685.64,2607.43,1034.44,1517.58,4244.11,788.53,2059.93,863.95,1475.01,1524.65,1971.94,2519.36,775.7,893.37,1856.64,2764.07,906.34,940.99,832.49,948.74,845.91,1258.19,1448.57,2746.89,1516.98,0.0,877.2,740.92,629.08,1921.33,1983.11,874.73,2686.36,504.38,1044.28,1667.37,1493.19,1605.95,3349.27,1824.22,2006.95,912.93,1596.52,983.93,871.17,1738.98,851.35,485.67
29,788.55,990.73,3395.3,2851.99,2773.78,1190.64,1683.93,4410.46,925.16,2226.27,1193.34,1648.49,1691.0,2138.29,2685.71,942.05,1155.19,1663.97,2740.06,395.13,1107.34,998.84,432.75,1204.53,1424.54,1614.92,2913.24,1683.33,848.3,0.0,907.27,697.63,1664.98,2205.11,1296.06,2852.71,1175.98,1258.71,1833.72,1831.54,1772.3,3515.62,1990.57,2173.3,968.89,1762.87,1120.56,1037.52,2002.83,209.8,788.55
30,1177.94,367.71,2934.73,2268.85,2113.5,1435.77,1023.65,3750.18,473.92,1643.14,610.21,1893.63,1030.72,1555.15,2025.43,134.89,1394.08,1909.1,2303.57,926.03,258.48,219.26,968.44,581.51,684.83,1031.78,2252.96,1100.19,829.2,905.72,0.0,596.31,1910.12,1621.97,712.93,2192.43,1103.69,675.58,1203.49,1248.4,1112.02,2855.34,1407.43,1590.16,810.47,1179.73,440.24,257.94,1419.7,859.59,1177.94
31,1119.27,823.07,2958.69,2698.57,2422.38,1482.37,1332.52,4059.06,310.68,2072.85,1065.47,1940.23,1339.6,1984.86,2334.31,677.1,1411.82,1955.71,2303.45,722.47,802.99,630.61,764.88,1013.86,1069.24,1461.5,2561.84,1529.91,768.65,747.71,619.67,0.0,1956.72,2051.68,1049.81,2501.31,1045.01,1144.07,1512.36,1694.71,1420.9,3164.22,1837.14,2019.87,359.02,1609.44,464.83,558.4,1849.41,701.59,1119.27
32,1899.66,1925.74,4212.67,3786.99,3708.78,1089.72,2618.93,5345.46,2071.81,3161.28,2128.35,1249.45,2626.0,3073.29,3620.71,1877.05,1625.61,445.36,3557.43,1778.41,2042.35,1933.84,1820.82,2139.53,2359.54,2549.92,3848.24,2618.33,2037.49,1734.24,1842.27,1844.29,0.0,3140.11,2231.07,3787.72,2141.32,2193.72,2768.73,2766.54,2707.3,4450.62,2925.57,3108.3,2115.55,2697.87,2154.82,1972.52,2937.84,1711.98,1899.66
33,2189.18,1660.38,2939.89,1230.39,1524.76,2622.81,1702.5,3168.09,2011.81,573.39,1275.29,3063.38,1709.57,358.29,1398.88,1677.82,2481.74,3210.87,2982.42,2227.8,1723.04,1800.79,2270.21,1511.2,1668.16,1036.95,1814.69,1039.42,1997.75,2207.49,1726.49,2094.73,3211.89,0.0,1382.64,1603.69,1886.75,1357.02,926.34,597.8,1790.87,2417.06,795.3,786.69,2275.39,892.94,1855.05,1830.3,652.29,2161.36,2189.18
34,1056.46,545.97,2999.04,2333.17,2181.09,1490.09,1177.71,3824.42,1057.49,1617.25,381.58,1930.66,1184.79,1604.1,2093.02,680.09,1296.06,2218.56,2457.64,1235.49,802.16,825.75,1277.9,319.75,918.32,1096.1,2407.02,1164.51,865.03,1215.18,734.18,989.11,2219.57,1500.75,0.0,2260.02,683.59,248.24,1314.9,1010.82,1266.08,3009.4,1451.63,1564.27,1272.97,1244.05,1001.34,864.43,1256.62,1169.05,1056.46
35,3263.8,2527.75,3308.59,852.08,498.5,3547.69,2230.15,1989.56,2539.47,1214.52,2354.54,4005.55,2237.23,1481.12,695.8,2484.11,3506.0,4021.03,3510.08,3037.96,2473.34,2551.09,3080.36,2528.23,2376.16,1761.76,1785.49,1952.82,2941.13,3017.65,2488.18,2622.39,4022.04,1631.35,2457.25,0.0,2961.37,2419.9,1503.11,1620.65,2318.52,1189.55,1413.2,1001.55,2820.95,1838.07,2382.7,2575.07,1659.03,2971.52,3263.8
36,630.45,1014.61,3442.92,2777.04,2624.96,1064.07,1621.58,4268.29,1065.67,2061.13,825.45,1504.65,1628.66,2047.97,2536.89,1052.84,900.92,1886.28,2901.51,1183.48,1218.14,1109.63,1225.89,807.42,1362.19,1539.97,2850.9,1608.39,439.02,1187.2,1018.06,906.22,1975.52,1944.62,708.44,2703.89,0.0,886.41,1758.78,1454.7,1709.95,3453.27,1895.5,2008.15,1190.08,1687.92,1261.08,1148.31,1700.49,1141.07,630.45
37,1259.21,607.11,2984.48,2318.6,2166.52,1652.91,1085.39,3809.85,965.18,1602.68,376.96,2110.77,1092.47,1589.53,2078.45,587.77,1492.97,2126.25,2365.32,1143.17,709.84,733.43,1185.58,521.61,826.01,1081.53,2314.71,1149.94,1046.34,1122.86,641.87,1087.57,2127.26,1486.18,202.75,2245.45,880.5,0.0,1265.23,996.25,1173.77,2917.09,1437.06,1549.7,1262.19,1229.48,909.03,772.12,1242.05,1076.74,1259.21
38,2077.7,1341.64,2274.26,1579.7,1298.36,2361.59,1044.05,2935.05,1353.36,953.98,1168.43,2819.45,1051.12,865.99,1210.29,1298.0,2319.9,2834.92,2323.98,1851.85,1287.24,1364.98,1894.26,1342.13,1190.05,551.27,1437.82,766.71,1755.02,1831.54,1302.08,1436.28,2835.94,932.81,1271.15,1377.3,1775.26,1233.8,0.0,760.14,1132.42,2040.2,718.27,901.0,1634.84,593.78,1196.6,1388.96,730.54,1785.41,2077.7
39,1891.41,1362.61,2815.76,1401.57,1222.15,2325.04,1578.36,2865.48,1757.46,658.31,977.52,2765.61,1585.44,687.86,1134.08,1380.05,2183.97,2918.52,2858.29,1935.45,1502.12,1525.71,1977.86,1213.43,1451.97,912.81,1569.74,804.47,1699.98,1915.14,1434.14,1824.07,2919.54,581.21,1084.86,1301.08,1588.98,1059.24,802.21,0.0,1666.73,2172.11,492.69,605.34,2054.47,460.79,1701.31,1564.39,297.68,1869.01,1891.41
40,2121.79,1385.74,2427.0,2468.21,2076.46,2405.69,439.38,3713.14,1397.46,1809.97,1212.53,2863.54,485.37,1754.51,1988.38,1342.1,2364.0,2879.02,1469.13,1895.95,1331.34,1409.08,1938.35,1386.22,1234.15,1163.5,2215.92,1261.86,1799.12,1875.64,1346.18,1480.38,2880.03,1821.32,1315.25,2155.39,1819.36,1277.9,1166.44,1648.65,0.0,2818.29,1606.79,1692.17,1678.94,1422.67,1240.69,1433.06,1619.05,1829.51,2121.79
41,3793.09,3057.03,3326.07,1837.37,1565.85,4076.98,2759.44,1451.77,3068.75,1954.33,2883.82,4534.83,2766.51,2150.05,1763.16,3013.39,4035.29,4550.31,3791.35,3567.24,3002.63,3080.37,3609.65,3057.52,2905.44,2291.05,1182.57,2482.1,3470.41,3546.93,3017.47,3151.67,4551.33,2300.27,2986.54,1206.54,3490.65,2949.19,2032.39,2289.75,2847.81,0.0,1967.36,1741.36,3350.23,2367.36,2911.98,3104.35,2328.13,3500.8,3793.09
42,2322.39,1636.24,2858.54,1437.54,1238.74,2656.19,1598.61,2882.07,1907.92,674.9,1408.5,3114.04,1605.69,723.84,1150.67,1645.58,2614.5,3129.52,2878.54,2146.45,1641.69,1719.43,2188.85,1644.42,1586.8,955.6,1445.73,958.07,2049.62,2126.14,1645.14,1990.84,3130.53,790.66,1515.84,1317.67,2019.96,1490.22,844.99,552.97,1686.98,2048.11,0.0,621.93,2189.4,811.59,1751.16,1748.95,513.22,2080.01,2322.39
43,2565.05,1939.98,2768.02,1329.48,897.33,2959.92,1657.69,2540.66,1967.0,305.12,1651.16,3417.78,1664.76,699.14,809.26,1911.64,2857.61,3433.26,2937.61,2450.18,1900.88,1978.62,2492.59,1887.07,1803.69,1189.3,1244.92,1261.81,2353.35,2429.87,1915.72,2049.92,3434.27,802.35,1758.5,976.26,2262.62,1732.88,930.64,751.97,1746.06,1847.29,614.91,0.0,2248.48,1111.47,1810.23,2002.6,790.35,2383.75,2565.05
44,1429.28,1014.11,2923.94,2867.08,2591.54,1712.23,1501.69,4228.22,524.61,2241.36,1256.61,2170.09,1508.76,2153.38,2503.47,846.27,1670.54,2185.56,2268.7,739.51,972.15,799.78,781.92,1227.91,1237.75,1630.01,2731.0,1698.42,1078.67,930.98,788.84,387.96,2186.58,2220.2,1359.33,2670.47,1355.03,1321.98,1681.53,1894.8,1590.06,3333.38,2005.66,2188.39,0.0,1777.96,633.34,726.91,2017.93,884.85,1429.28
45,2017.19,1331.04,2505.66,1683.69,1611.09,2350.98,1289.59,3247.77,1598.91,1057.97,1103.3,2808.84,1296.67,969.98,1523.02,1340.37,2309.29,2824.32,2569.52,1841.24,1336.49,1414.23,1883.65,1339.21,1281.6,602.72,1750.55,632.79,1744.41,1820.93,1339.94,1681.83,2825.33,1036.8,1210.64,1690.02,1714.76,1185.02,601.92,567.9,1377.96,2352.93,822.26,1004.99,1880.39,0.0,1442.14,1443.75,642.81,1774.81,2017.19
46,1488.93,678.7,2831.25,2452.4,2208.73,1746.76,1118.88,3845.42,423.85,1826.68,900.57,2204.61,1007.89,1738.7,2120.66,510.85,1705.07,2220.09,2176.01,1084.38,557.14,380.67,1126.79,892.49,823.07,1215.33,2348.19,1283.74,1140.19,1125.19,453.42,506.77,2221.11,1805.52,1003.29,2287.67,1414.67,965.94,1298.72,1519.42,1207.25,2950.57,1590.98,1773.71,677.43,1363.28,0.0,292.69,1603.24,1079.07,1488.93
47,1290.56,480.33,2996.04,2381.47,2221.37,1548.39,1131.52,3858.05,392.99,1755.76,722.83,2006.24,1070.83,1667.77,2133.3,312.48,1506.7,2021.72,2340.8,1038.65,413.24,236.77,1081.06,694.12,792.71,1144.4,2360.83,1212.81,941.82,1018.34,255.05,475.91,2022.74,1734.59,825.54,2300.3,1216.3,788.19,1311.36,1361.02,1219.89,2963.21,1520.05,1702.78,632.6,1292.35,292.57,0.0,1532.32,972.21,1290.56
48,2121.63,1500.27,2722.57,1433.48,1249.27,2520.22,1485.18,2892.6,1794.49,685.43,1207.74,2978.07,1492.25,719.78,1161.19,1509.61,2414.19,2993.55,2765.1,2010.48,1505.72,1583.46,2052.89,1443.65,1450.83,819.63,1596.85,822.1,1913.65,1990.17,1509.17,1877.41,2994.56,646.7,1315.08,1328.2,1819.19,1289.46,709.02,255.42,1573.55,2199.23,468.76,632.45,2058.07,554.41,1637.72,1612.98,0.0,1944.04,2121.63
49,764.64,937.24,3341.8,2798.49,2720.28,1238.37,1630.43,4356.97,871.66,2172.78,1139.85,1696.23,1637.51,2084.79,2632.21,888.55,1196.68,1711.71,2686.56,364.79,1053.85,945.34,402.42,1151.03,1371.04,1561.43,2859.75,1629.83,824.39,209.08,853.77,644.14,1712.72,2151.61,1242.57,2799.22,1152.07,1205.22,1780.23,1778.04,1718.8,3462.12,1937.07,2119.8,915.39,1709.37,1067.06,984.02,1949.34,0.0,764.64
50,0.0,1165.12,3644.52,2978.64,2826.56,925.92,1823.18,4469.89,1129.27,2262.72,1027.05,1366.49,1830.26,2249.57,2738.49,1116.44,764.01,1748.13,3103.11,1073.49,1281.73,1173.22,1111.12,1009.02,1563.79,1741.57,3052.5,1809.98,480.59,868.82,1081.66,969.82,1837.36,2146.22,1037.83,2905.49,653.31,1207.38,1960.38,1656.3,1911.55,3654.87,2097.1,2209.75,1253.67,1889.52,1324.67,1211.91,1902.09,842.97,0.0
