,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
15,1908.81,1429.36,320.72,1815.08,1989.76,2797.16,420.35,1963.38,1909.4,878.43,931.86,2270.31,1370.38,774.02,457.9,0.0,2309.73,983.56,1241.6,1806.74,1953.05,1455.26,1560.52,2029.35,3145.95,1968.68,1080.27,1905.87,1983.44,1417.27,1194.89,1750.74,74.39,1945.78,1061.08,973.12,1421.81,184.9,1167.16,402.76,974.63,703.91,751.66,2061.64,1195.0,2220.98,1120.59,1379.8,1566.58,3010.42,1908.81
16,1571.01,1478.48,2429.21,993.32,1455.35,1278.01,2203.0,1479.1,1260.45,2771.94,2077.06,375.58,3263.89,2667.53,2593.75,2248.6,0.0,2913.29,2333.05,1335.05,1304.1,1371.48,1730.32,1051.86,1695.85,1114.07,2973.78,1256.93,1513.07,1786.01,3189.61,2299.4,2258.9,1117.43,3055.8,2984.17,1996.98,2346.73,1546.29,2289.5,2969.35,2714.96,2762.72,3955.16,1716.13,354.46,3014.1,1800.03,1482.8,1668.99,1571.01
17,2418.25,1938.8,792.54,2324.52,2499.2,3306.59,1230.88,2472.82,2418.83,706.94,1376.75,2779.75,896.76,511.26,839.63,897.3,2819.17,0.0,1686.49,2316.17,2462.49,1964.7,2069.96,2538.79,3655.39,2478.12,606.66,2415.31,2492.88,1926.7,1319.74,2195.63,907.6,2455.21,844.02,796.01,1866.7,866.26,1676.6,1213.29,1099.48,876.1,935.34,1588.03,1704.44,2730.42,682.7,1889.23,2076.02,3519.86,2418.25
18,1518.26,1355.93,1303.68,2072.3,1617.13,2921.93,944.38,1620.8,1896.74,1500.37,639.07,2356.31,1992.32,1395.96,1322.18,1273.09,2468.88,1641.72,0.0,1559.28,1909.54,1442.6,1416.58,2016.69,3133.29,1956.02,1702.21,1893.21,1610.81,1179.38,1614.61,1287.37,1249.14,1933.12,1480.81,1518.8,958.44,1135.55,1211.32,1030.88,1394.35,1420.99,1403.92,2485.67,1187.69,2404.26,1709.57,1193.39,1483.66,2825.4,1518.26
19,266.91,785.57,1857.98,990.71,272.69,1919.55,1593.04,258.52,689.2,2161.98,1434.01,1353.94,2653.93,2057.58,1983.79,1677.38,1466.5,2303.33,1553.69,0.0,479.39,616.52,816.54,809.7,2130.91,749.03,2363.83,642.24,266.36,1002.75,2410.24,1520.04,1687.68,726.13,2276.44,2314.43,1217.61,1775.51,936.33,1679.55,2189.98,2105.0,2152.76,3281.3,1011.07,1396.61,2404.14,1016.77,480.93,1777.04,266.91
20,617.62,1075.96,2077.71,1210.44,464.82,1821.84,1800.48,525.71,357.04,2369.42,1674.54,1256.22,2861.37,2265.01,2191.23,1897.11,1368.79,2510.77,1895.65,381.66,0.0,926.05,1158.51,667.02,2033.2,604.73,2571.26,292.3,559.68,1344.72,2752.21,1862.0,1907.41,581.82,2618.41,2581.65,1559.58,1995.23,1143.77,1886.98,2531.95,2312.44,2360.2,3552.64,1313.61,1304.17,2611.58,1358.73,786.9,1838.05,617.62
21,571.78,272.5,1443.18,1080.91,650.22,1904.46,1156.07,653.89,879.27,1725.01,1030.13,1338.85,2216.96,1620.6,1546.82,1262.58,1451.42,1866.36,1276.25,592.37,922.92,0.0,476.51,999.22,2115.82,938.56,1926.85,875.75,643.9,649.78,2132.8,1242.6,1272.88,915.65,1999.0,1937.24,940.17,1360.19,499.35,1242.57,1912.54,1668.03,1715.78,2908.23,632.76,1386.8,1967.17,663.8,227.04,1980.3,571.78
22,632.45,447.73,1568.53,1422.93,731.32,2246.49,1196.27,734.99,1185.8,1765.22,1070.33,1680.87,2257.16,1660.81,1587.02,1390.26,1793.44,1906.57,1203.88,673.47,1023.73,448.9,0.0,1341.25,2457.85,1280.58,1967.06,1101.74,725.0,577.41,2060.43,1170.22,1400.56,1257.67,1926.63,1964.62,867.8,1400.4,609.36,1282.78,1840.17,1708.23,1755.99,2931.49,585.73,1728.82,2007.37,591.43,475.27,2186.6,632.45
23,981.18,1100.31,2111.95,703.63,832.02,1688.77,1824.83,889.27,461.53,2393.77,1698.89,966.03,2885.72,2289.36,2215.58,1931.34,1078.59,2535.12,1954.88,745.22,680.01,993.31,1352.15,0.0,1900.12,107.99,2595.61,533.8,923.24,1407.84,2811.44,1921.23,1941.64,235.28,2677.63,2606.0,1618.81,2028.96,1168.12,1911.34,2591.18,2336.79,2384.55,3576.99,1337.96,1013.97,2635.93,1421.86,1101.65,1873.26,981.18
24,2247.85,2155.32,3166.96,1972.87,2101.84,1493.21,2879.84,2155.94,1937.29,3448.78,2753.9,1758.68,3940.73,3344.38,3270.59,2986.36,1630.65,3590.14,3009.89,2011.89,1980.94,2048.32,2407.17,1946.87,0.0,1925.62,3650.63,1933.77,2189.91,2462.85,3866.45,2976.24,2996.66,1928.97,3732.65,3661.02,2673.82,3083.97,2223.13,2966.35,3646.19,3391.8,3439.56,4632.0,2392.97,1686.3,3690.94,2476.87,2159.64,891.51,2247.85
25,932.34,1051.47,2063.11,770.53,783.18,1648.51,1775.99,840.43,397.4,2344.93,1650.05,1028.68,2836.88,2240.53,2166.74,1882.51,1141.25,2486.28,1906.04,696.39,631.17,944.47,1303.31,107.99,1859.87,0.0,2546.78,484.96,874.4,1359.0,2762.6,1872.39,1892.81,135.79,2628.8,2557.17,1569.97,1980.12,1119.28,1862.5,2542.34,2287.95,2335.71,3528.15,1289.12,1076.63,2587.09,1373.02,1052.81,1833.01,932.34
26,2556.94,2171.97,1125.58,2752.26,2655.81,3678.11,1384.14,2659.48,2652.92,850.63,1507.17,3112.49,388.96,808.56,977.94,1134.22,3225.06,608.66,1816.91,2597.96,2696.57,2198.78,2232.61,2772.87,3889.47,2712.2,0.0,2649.39,2649.49,2084.63,1196.06,2326.05,1110.27,2689.29,875.2,887.58,1997.12,996.68,1918.04,1366.55,1191.05,1060.06,1038.4,1080.23,1912.7,3158.16,477.13,2047.16,2310.1,3753.94,2556.94
27,657.79,931.01,1942.64,1094.49,415.92,1676.89,1655.53,545.15,127.33,2224.47,1529.59,1111.27,2716.42,2120.06,2046.28,1762.04,1223.84,2365.82,1785.58,532.85,286.13,824.01,1182.85,522.07,1888.24,459.77,2426.31,0.0,558.34,1238.54,2642.13,1751.93,1772.34,436.87,2508.33,2436.7,1449.5,1859.65,998.81,1742.03,2421.88,2167.49,2215.24,3407.68,1168.66,1159.22,2466.63,1252.55,822.86,1752.72,657.79
28,247.4,779.78,1950.46,1193.12,174.32,2104.14,1615.82,177.99,639.34,2184.76,1428.22,1538.52,2676.71,2080.35,2006.57,1769.86,1651.09,2326.11,1547.89,259.07,587.11,610.72,810.75,949.32,2315.5,887.03,2386.6,555.28,0.0,996.96,2404.45,1514.24,1780.16,864.12,2270.64,2308.64,1211.82,1819.94,1006.63,1702.32,2184.19,2127.78,2175.53,3275.5,1005.27,1586.47,2426.92,1010.97,477.88,1678.67,247.4
29,938.35,529.41,1410.19,1444.92,1037.22,2294.54,1037.93,1040.89,1269.35,1606.88,911.99,1728.93,2098.82,1502.47,1428.68,1231.92,1841.49,1748.23,1209.46,979.37,1313.0,620.14,590.05,1389.3,2505.9,1328.63,1808.72,1265.83,1030.9,0.0,2040.87,1175.81,1242.22,1305.73,1907.07,1819.11,873.39,1242.06,370.49,1124.44,1820.61,1549.89,1597.65,2790.09,346.86,1776.87,1849.03,347.87,742.59,2370.37,938.35
30,2507.1,2344.77,1571.83,3061.14,2605.97,3910.76,1791.16,2609.64,2885.57,1250.18,1662.83,3345.15,1022.16,1315.51,1572.74,1541.24,3457.72,1283.86,1839.0,2548.12,2898.38,2431.44,2405.42,3005.52,4122.12,2944.86,1003.96,2882.05,2599.65,2168.21,0.0,2276.21,1517.29,2921.95,781.95,1016.89,1947.28,1403.7,2200.16,1773.57,708.68,1111.57,999.33,1512.44,2176.53,3393.09,707.07,2182.23,2472.49,3814.23,2507.1
31,1470.9,1308.57,1727.86,2024.94,1569.77,2874.56,1419.18,1573.44,1849.37,1924.55,1052.44,2308.95,2409.44,1820.14,1746.35,1697.27,2421.52,2065.9,1172.11,1511.92,1862.18,1395.24,1369.22,1969.32,3085.92,1908.66,2126.39,1845.85,1563.45,1132.01,2028.67,0.0,1673.32,1885.75,1894.87,1932.86,617.92,1559.73,1163.96,1505.69,1808.41,1835.05,1817.98,2899.73,1140.33,2356.9,2123.63,1146.03,1436.29,2778.03,1470.9
32,1918.12,1438.67,330.03,1824.39,1999.07,2806.46,429.66,1972.69,1918.71,887.74,941.17,2279.62,1379.68,783.33,467.21,74.39,2319.04,992.87,1250.91,1816.05,1962.36,1464.57,1569.83,2038.66,3155.26,1977.99,1089.58,1915.18,1992.75,1426.58,1204.19,1760.05,0.0,1955.08,1070.39,982.43,1431.12,194.21,1176.47,412.07,983.94,713.22,760.97,2070.95,1204.31,2230.29,1129.9,1389.1,1575.89,3019.73,1918.12
33,908.93,1028.06,2039.69,892.67,759.77,1651.87,1752.58,817.02,373.98,2321.52,1626.64,1092.5,2813.47,2217.11,2143.33,1859.09,1145.33,2462.87,1882.63,672.97,607.76,921.06,1279.9,235.28,1863.23,135.79,2523.36,461.55,850.99,1335.59,2739.19,1848.98,1869.39,0.0,2605.38,2533.75,1546.56,1956.7,1095.87,1839.08,2518.93,2264.54,2312.29,3504.74,1265.71,1140.44,2563.68,1349.61,1029.4,1836.36,908.93
34,2245.61,2083.28,1248.78,2799.65,2344.48,3649.28,1507.33,2348.15,2624.08,767.67,1401.34,3083.66,1007.23,816.91,1101.13,1257.41,3196.23,838.75,1577.51,2286.63,2636.89,2169.95,2143.93,2744.04,3860.64,2683.37,717.13,2620.56,2338.16,1906.72,813.47,2014.72,1233.46,2660.46,0.0,555.24,1685.79,1119.88,1938.67,1489.75,569.97,799.26,570.88,1698.5,1915.04,3131.61,429.73,1920.74,2211.0,3552.74,2245.61
35,2145.55,1983.22,1133.03,2699.59,2244.42,3549.21,1381.13,2248.08,2524.02,347.4,1301.28,2983.6,1076.55,450.26,1023.87,1131.21,3096.17,829.09,1477.45,2186.57,2536.82,2069.89,2043.86,2643.97,3760.57,2583.31,786.45,2520.5,2238.09,1806.66,1003.2,1914.66,1107.26,2560.4,469.58,0.0,1585.73,993.67,1838.61,1363.55,782.95,393.78,243.26,1767.82,1814.98,3031.54,641.98,1820.68,2110.94,3452.68,2145.55
36,1132.05,969.72,1389.01,1686.09,1230.92,2535.71,1080.33,1234.58,1510.52,1585.7,713.59,1970.1,2070.59,1481.29,1407.5,1358.42,2082.67,1727.05,833.26,1173.07,1523.32,1056.39,1030.36,1630.47,2747.07,1569.81,1787.54,1507.0,1224.59,793.16,1689.82,597.41,1334.47,1546.9,1556.02,1594.01,0.0,1220.88,825.11,1166.84,1469.56,1496.19,1479.13,2560.88,801.48,2018.05,1784.78,807.18,1097.44,2439.18,1132.05
37,1886.58,1501.6,308.5,1945.53,1985.45,2927.6,447.75,1989.12,1982.55,803.94,836.81,2400.75,1295.89,699.54,401.21,264.9,2440.18,945.29,1146.55,1927.6,2026.2,1528.42,1562.25,2102.5,3219.1,2041.84,1005.79,1979.03,1979.13,1414.26,1115.6,1655.69,234.4,2018.93,981.8,893.84,1326.76,0.0,1247.68,430.17,895.34,624.62,672.38,1986.66,1242.33,2351.43,1046.1,1376.79,1639.74,3083.58,1886.58
38,988.36,486.59,1187.94,1308.22,1087.23,2131.78,882.62,1090.9,1106.59,1451.56,756.68,1566.17,1943.51,1347.16,1273.37,1007.34,1678.74,1592.92,1066.42,1029.38,1150.24,577.32,640.07,1226.54,2343.14,1165.88,1653.41,1103.07,1080.91,451.86,1885.56,1225.83,1017.64,1142.97,1751.76,1663.8,923.4,1086.75,0.0,969.13,1665.3,1394.58,1442.34,2634.78,184.21,1614.11,1693.72,368.66,699.77,2207.62,988.36
39,1690.84,1290.97,700.69,1897.58,1789.71,2797.11,266.82,1793.38,1771.92,1178.6,619.74,2231.49,1670.55,1074.19,793.4,521.31,2344.06,1319.95,929.48,1726.47,1815.57,1317.78,1351.61,1891.87,3008.47,1831.2,1380.44,1768.4,1783.39,1203.63,1525.05,1459.95,490.8,1808.3,1391.25,1303.29,1131.02,460.87,1037.04,0.0,1304.79,1034.07,1081.83,2361.82,1031.7,2279.44,1420.76,1166.16,1429.1,2872.94,1690.84
40,2226.8,2064.48,1313.75,2780.85,2325.68,3630.47,1533.08,2329.34,2605.28,993.28,1382.53,3064.86,1285.55,1064.19,1321.42,1283.16,3177.43,1059.04,1558.71,2267.82,2618.08,2151.15,2125.12,2725.23,3841.83,2664.56,1030.13,2601.76,2319.35,1887.92,638.14,1995.92,1259.21,2641.66,596.41,815.04,1666.99,1145.63,1919.87,1515.5,0.0,853.49,741.25,1775.83,1896.24,3112.8,821.63,1901.94,2192.2,3533.94,2226.8
41,2164.59,1959.36,882.81,2565.98,2263.46,3465.5,1161.71,2267.13,2440.31,342.19,1294.57,2899.89,1264.11,398.19,735.03,911.79,3012.46,835.62,1496.5,2205.61,2483.96,1986.18,2020.01,2560.26,3676.86,2499.6,974.01,2436.79,2257.14,1825.71,1072.93,1933.7,887.84,2476.69,845.84,448.36,1604.78,774.25,1705.44,1144.12,852.67,0.0,324.14,1943.98,1700.09,2947.83,970.21,1834.55,2097.5,3471.73,2164.59
42,2113.33,1951.0,940.86,2577.89,2212.2,3517.0,1160.2,2215.87,2491.8,354.72,1269.06,2951.38,1215.02,457.57,911.72,910.28,3063.95,850.01,1445.23,2154.35,2504.61,2037.67,2011.65,2611.75,3728.35,2551.09,924.92,2488.28,2205.88,1774.44,959.23,1882.44,886.33,2528.18,643.24,245.76,1553.51,772.74,1778.43,1142.61,738.98,291.91,0.0,1830.29,1773.08,2983.79,815.64,1788.46,2078.72,3420.46,2113.33
43,3207.44,2943.56,1897.17,3523.85,3306.31,4449.7,2155.73,3309.98,3424.51,1622.22,2278.76,3884.09,854.8,1580.16,1749.53,1905.81,3996.65,1380.25,2539.35,3248.46,3468.16,2970.38,3004.21,3544.46,4661.06,3483.79,956.84,3420.99,3299.99,2856.22,1415.3,2976.55,1881.86,3460.89,1646.8,1659.17,2647.63,1768.27,2689.64,2138.15,1863.19,1831.66,1721.89,0.0,2684.29,3929.76,1248.73,2818.75,3081.7,4514.58,3207.44
44,972.71,481.88,1211.51,1375.35,1071.58,2224.98,894.93,1075.25,1199.79,1463.87,768.99,1659.36,1955.81,1359.46,1285.68,1030.91,1771.93,1605.22,1078.73,1013.73,1243.44,572.61,624.42,1319.74,2436.34,1259.07,1665.71,1196.27,1065.26,439.77,1897.86,1210.18,1041.21,1236.17,1764.06,1676.1,907.75,1099.05,184.49,981.43,1677.61,1406.89,1454.64,2647.08,0.0,1707.31,1706.03,356.58,695.06,2300.81,972.71
45,1509.79,1417.26,2287.41,847.01,1394.13,1208.78,2141.78,1417.88,1199.23,2710.72,2015.84,340.82,3202.67,2606.31,2477.94,2106.81,337.39,2830.42,2271.83,1273.83,1242.88,1310.26,1669.1,990.64,1760.89,1052.85,2912.56,1195.71,1451.85,1724.79,3128.39,2238.18,2117.11,1056.21,2994.58,2922.96,1935.76,2204.93,1485.07,2228.29,2908.13,2653.74,2701.5,3893.94,1654.91,0.0,2952.88,1738.81,1421.58,1827.8,1509.79
46,2465.55,2217.86,1171.47,2757.46,2564.43,3724.0,1430.03,2568.09,2698.81,713.22,1553.06,3158.38,672.1,762.46,1023.83,1180.11,3252.12,613.86,1797.46,2506.57,2742.46,2244.67,2278.5,2818.76,3935.36,2758.09,381.99,2695.28,2558.1,2126.67,877.0,2234.67,1156.16,2735.18,473.51,659.72,1905.74,1042.57,1963.93,1412.44,840.99,945.43,810.54,1363.37,1958.59,3163.36,0.0,2093.05,2355.99,3772.69,2465.55
47,972.97,564.03,1360.19,1490.48,1071.84,2340.1,987.94,1075.51,1314.91,1556.88,862.0,1774.49,2048.83,1452.47,1378.69,1181.92,1887.06,1698.23,1171.74,1013.99,1358.56,654.76,624.67,1434.86,2551.46,1374.2,1758.72,1311.39,1065.52,347.87,1990.88,1210.43,1192.22,1351.29,1857.07,1769.11,908.01,1192.06,361.46,1074.44,1770.62,1499.9,1547.65,2740.1,240.26,1822.44,1799.04,0.0,777.21,2415.94,972.97
48,410.21,373.23,1543.91,1181.64,488.65,2005.19,1256.8,492.32,950.45,1825.74,1130.86,1439.58,2317.69,1721.33,1647.55,1363.31,1552.15,1967.09,1376.98,430.8,781.06,204.18,549.11,1094.43,2216.55,1033.76,2027.58,869.62,482.33,750.51,2233.53,1343.33,1373.61,1010.85,2099.73,2037.97,1040.9,1460.92,600.09,1343.3,2013.28,1768.76,1816.51,3008.96,733.49,1487.53,2067.9,764.53,0.0,1993.01,410.21
49,1783.32,2091.74,3103.38,2071.85,1541.46,1592.2,2816.26,1670.69,1867.26,3385.2,2633.58,1814.27,3877.15,3280.8,3207.01,2922.78,1729.64,3526.55,2753.26,1794.99,1833.24,1984.74,2239.79,1779.83,1100.21,1741.17,3587.05,1783.2,1683.87,2334.49,3609.81,2719.61,2933.07,1744.53,3476.01,3514.0,2417.18,3020.39,2159.55,2902.77,3389.56,3328.22,3375.98,4480.87,2329.39,1785.29,3627.36,2348.51,2013.8,0.0,1783.32
50,0.0,726.38,1897.06,1213.72,300.19,2142.56,1562.42,303.86,765.22,2131.36,1374.82,1576.94,2623.31,2026.96,1953.17,1716.46,1689.51,2272.72,1494.5,246.65,702.4,557.33,757.35,1032.7,2353.92,972.04,2333.21,681.16,293.87,943.56,2351.05,1460.85,1726.76,949.13,2217.25,2255.24,1158.42,1766.55,953.23,1648.93,2130.79,2074.38,2122.14,3222.11,951.88,1619.62,2373.52,957.58,424.48,1804.54,0.0
