,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
27,871.93,392.86,1757.29,1137.76,960.34,3477.0,1695.69,448.8,2750.51,1247.48,1665.86,966.65,1434.18,1784.52,1318.84,2261.13,1106.49,1830.52,929.84,535.77,590.67,2807.06,351.73,1049.52,452.9,2229.0,2015.22,0.0,1781.38,1038.57,1790.52,999.42,1987.02,1045.27,1682.64,1921.64,1738.22,1003.66,2497.0,919.24,482.1,2084.72,971.61,299.41,2209.34,2309.94,2522.37,514.15,2010.9,933.32,871.93
28,1867.99,1409.04,1231.06,1888.51,1515.42,2976.22,369.21,1580.88,2408.99,2444.1,2862.48,1491.23,1566.58,340.76,1270.55,1933.95,2303.11,1537.78,1307.65,1392.24,1991.9,2247.94,1752.96,1464.85,1854.13,1903.74,640.36,1788.82,0.0,2235.19,313.04,2253.18,1694.28,2024.19,2879.26,1692.48,2934.83,1552.71,2203.25,1421.4,1883.33,683.33,1377.66,1684.92,1916.6,2017.2,2052.4,1915.38,1718.16,1545.63,1867.99
29,1211.97,1241.58,2042.86,1243.96,1448.61,3762.58,2028.43,1297.53,3036.08,323.55,1132.38,1423.87,1741.93,2117.25,1655.47,2546.7,406.92,2116.09,1247.97,1384.5,835.38,3139.8,858.64,1601.85,780.85,2514.57,2347.96,961.67,2114.12,0.0,2123.26,814.14,2272.6,935.19,1149.17,2207.22,1204.74,1373.35,2782.58,1211.29,1012.41,2566.49,1551.12,1148.14,2494.91,2595.51,2807.94,913.48,2296.47,1512.84,1211.97
30,1873.68,1414.73,1236.76,1894.2,1521.11,2981.92,374.9,1586.57,2414.68,2449.79,2868.17,1496.92,1572.27,300.11,1276.24,1939.65,2308.8,1543.47,1313.34,1397.94,1997.59,2253.63,1758.65,1470.54,1859.82,1909.43,836.38,1794.52,312.88,2240.88,0.0,2258.87,1699.97,2029.89,2884.95,1698.17,2940.52,1558.4,2208.94,1427.09,1889.02,879.35,1383.35,1690.61,1922.29,2022.89,2058.09,1921.07,1723.85,1551.32,1873.68
31,1541.92,1103.62,2222.68,1573.92,1628.42,3942.39,2208.25,1001.06,3215.9,1082.45,1633.97,1603.68,1921.74,2297.07,1835.29,2726.52,1071.83,2295.91,1427.79,1152.0,976.38,3319.61,999.64,1808.85,921.85,2694.39,2527.77,1084.17,2293.94,795.57,2303.08,0.0,2452.41,1265.14,1650.75,2387.03,1706.33,1703.3,2962.39,1391.1,1153.4,2524.98,1730.94,1139.49,2674.73,2775.33,2987.76,984.21,2476.29,1692.65,1541.92
32,1904.2,1901.27,1148.24,1924.72,1669.69,1923.57,1730.35,2073.12,1197.08,2651.53,3031.14,1648.7,1132.15,1819.18,1621.01,707.7,2510.54,410.39,1577.24,1884.48,2201.63,1474.08,1962.69,1501.06,2063.86,818.2,2049.88,2029.41,1816.04,2444.93,1825.18,2675.88,0.0,2060.4,3047.92,561.17,3038.13,1588.92,943.57,1660.91,2093.07,2382.51,1413.87,2108.43,655.91,756.51,1913.33,2125.12,501.9,1581.84,1904.2
33,478.86,979.55,1897.51,513.87,1033.8,3617.22,1895.68,1116.16,2890.73,753.02,1242.84,1036.22,1294.68,1984.5,1522.72,2367.59,612.03,1828.17,1167.87,1122.46,1073.35,2920.57,1068.15,888.27,1128.12,2279.02,2215.2,1004.05,1981.37,927.35,1990.51,1234.83,1965.84,0.0,1259.63,1787.5,1249.83,640.24,2637.22,1131.18,1170.83,2547.83,855.04,966.78,2349.56,2450.16,2662.59,1227.63,2109.23,808.41,478.86
34,1565.7,2030.73,2832.01,1680.73,2120.64,4551.73,2817.58,2086.68,3825.23,1246.94,140.62,2123.06,2381.52,2906.4,2444.62,3335.85,1204.71,2905.24,2037.12,2173.65,1883.7,3928.95,1684.1,2008.5,1785.27,3303.72,3137.1,1750.82,2903.27,1299.35,2912.41,1862.46,3052.68,1371.95,0.0,2874.34,243.49,1727.08,3571.72,2000.43,1814.47,3355.64,1941.88,1937.29,3284.06,3384.66,3597.09,1846.53,3085.62,1958.76,1565.7
35,1859.76,1773.53,1063.87,1880.28,1625.26,2256.8,1667.31,1945.37,1530.31,2502.13,2920.5,1604.27,1087.71,1756.14,1469.3,1016.09,2361.14,369.34,1425.53,1756.74,2049.93,1569.07,1810.98,1456.63,1912.15,927.52,1986.84,1877.7,1753.0,2293.22,1762.14,2524.17,619.67,2015.97,2937.29,0.0,2992.86,1544.49,1276.8,1509.2,1941.36,2319.46,1369.44,1956.72,989.13,1089.73,1828.96,1973.41,757.73,1537.4,1859.76
36,1515.18,2015.87,2826.5,1630.21,2070.13,4546.22,2812.07,2081.17,3819.73,1196.42,294.73,2072.54,2331.0,2900.9,2439.11,3330.35,1154.2,2864.49,2031.61,2158.79,1878.2,3923.44,1678.6,1957.98,1779.77,3298.22,3131.6,1745.31,2897.76,1293.84,2906.9,1856.95,3002.17,1321.44,205.85,2823.82,0.0,1676.56,3566.22,1994.93,1808.97,3350.13,1891.37,1931.79,3278.55,3379.16,3591.59,1841.02,3080.11,1908.24,1515.18
37,411.51,980.14,1477.58,432.03,613.88,3197.3,1475.75,1116.75,2470.81,1158.84,1538.45,616.29,874.76,1564.58,1102.79,1947.66,1017.85,1408.24,926.54,1123.05,1243.42,2500.65,1068.74,501.73,1169.91,1859.09,1795.28,1004.64,1561.44,1333.16,1570.58,1640.65,1545.92,567.71,1555.23,1367.57,1545.44,0.0,2217.3,888.45,1199.12,2127.91,435.12,967.36,1929.63,2030.23,2242.67,1228.22,1689.31,348.23,411.51
38,2550.61,2397.47,1716.37,2571.13,2316.1,1413.32,2226.55,2569.31,686.83,3243.63,3662.01,2295.11,1778.56,2315.37,2210.81,855.4,3102.64,1122.72,2167.04,2380.68,2791.43,963.83,2552.49,2147.47,2653.66,1001.15,2546.07,2619.21,2312.24,3034.72,2321.38,3241.61,935.63,2706.81,3678.79,1253.5,3684.54,2235.33,0.0,2250.71,2682.86,2878.7,2060.28,2673.35,848.37,551.17,2481.46,2714.91,1063.76,2228.25,2550.61
39,804.43,586.18,1162.62,1070.26,528.47,2882.33,1148.19,758.02,2155.84,1371.61,1789.98,503.74,861.68,1237.01,725.43,1666.46,1230.62,1235.85,192.66,641.93,919.41,2259.55,680.47,759.96,781.64,1634.33,1467.71,747.18,1233.88,1162.7,1243.02,1393.65,1392.35,977.77,1806.77,1326.97,1862.34,847.82,1902.33,0.0,810.84,1800.34,672.77,826.21,1614.67,1715.27,1927.7,842.89,1416.23,840.73,804.43
40,957.47,748.04,1760.98,1242.63,1166.72,3480.7,1746.55,803.99,2754.2,1242.93,1661.31,1141.98,1460.05,1835.37,1373.59,2264.82,1101.94,1834.21,966.09,890.96,389.96,2857.92,163.24,1347.16,265.19,2232.69,2066.07,468.13,1832.24,1034.03,1841.38,1132.42,1990.71,1084.52,1678.09,1925.33,1733.67,1301.29,2500.69,929.4,0.0,2398.7,1269.24,654.6,2213.03,2313.63,2526.06,357.3,2014.59,1230.95,957.47
41,2434.45,1975.5,1797.53,2454.97,2081.88,3542.69,935.67,2046.79,2975.45,3010.56,3428.94,2057.69,2133.04,907.22,1837.01,2500.42,2869.57,2104.24,1874.11,1958.71,2507.56,2814.4,2270.25,2031.31,2369.79,2470.2,994.29,2220.82,683.33,2801.65,879.51,2483.96,2260.75,2590.66,3445.72,2258.94,3501.3,2119.17,2759.71,1987.87,2400.62,0.0,1944.13,2185.22,2483.06,2583.66,1777.47,2372.35,2284.62,2112.09,2434.45
42,634.19,890.34,1301.18,631.57,443.06,3020.9,1299.35,1026.96,2294.41,1381.52,1761.13,439.89,698.36,1388.18,926.39,1771.26,1240.53,1231.84,750.15,1033.25,1217.89,2324.25,978.95,180.81,1080.11,1682.69,1618.88,914.84,1385.04,1546.4,1394.18,1684.85,1369.52,790.4,1777.92,1191.17,1768.12,318.91,2040.9,712.05,1109.32,1951.51,0.0,877.57,1753.23,1853.83,2066.26,1138.42,1512.91,237.96,634.19
43,860.72,296.19,1689.0,1126.54,949.13,3434.16,1594.5,293.8,2739.3,1533.17,1951.55,955.44,1422.96,1683.33,1217.65,2249.91,1392.19,1819.3,861.09,434.58,876.36,2705.87,637.42,1038.31,738.59,2217.78,1914.03,406.58,1680.19,1324.27,1689.33,1025.64,1975.81,1034.05,1968.34,1910.43,2011.78,992.45,2485.79,863.81,767.79,2045.96,960.39,0.0,2198.12,2298.72,2510.33,799.84,1999.68,922.1,860.72
44,2250.33,2123.78,1370.76,2270.85,2015.83,1673.69,1952.87,2295.63,947.19,2876.35,3294.72,1994.84,1484.31,2041.69,1843.52,345.01,2735.36,755.43,1799.75,2106.99,2424.15,1224.19,2185.21,1847.2,2286.37,490.76,2272.39,2251.92,2038.55,2667.44,2047.69,2898.39,568.34,2406.54,3311.51,886.22,3367.08,1935.06,693.68,1883.42,2315.58,2605.02,1760.01,2330.94,0.0,470.38,2135.84,2347.63,550.89,1927.97,2250.33
45,2410.77,2146.08,1464.99,2431.29,2176.27,1633.55,1975.16,2317.93,907.06,3036.78,3455.16,2155.28,1644.75,2063.99,2003.96,450.91,2895.8,915.87,1960.19,2129.29,2584.58,1184.06,2345.64,2007.64,2446.81,596.66,2294.69,2412.36,2060.85,2827.88,2069.99,2990.23,728.78,2566.98,3471.95,1046.66,3527.52,2095.5,560.39,2043.86,2476.02,2627.31,1920.45,2421.97,443.88,0.0,2230.07,2508.07,826.41,2088.41,2410.77
46,2504.82,2153.34,1128.84,2525.34,2259.72,3103.57,1982.42,2325.18,2536.34,3130.83,3549.21,2235.53,1758.66,2071.24,2014.85,2061.3,2989.85,1655.01,2051.95,2136.54,2678.63,2375.29,2439.69,2101.69,2540.86,2031.09,2283.76,2506.41,2068.11,2921.93,2077.25,2997.48,1811.51,2661.03,3566.0,1759.08,3621.57,2189.54,2321.49,2137.91,2570.07,1961.47,2014.5,2429.22,2033.83,2134.43,0.0,2602.12,1835.39,2182.46,2504.82
47,1067.11,674.34,1737.31,1332.94,1143.05,3457.02,1722.88,766.04,2730.53,1183.98,1637.64,1118.31,1436.37,1811.7,1349.92,2241.15,1078.27,1810.54,942.41,817.25,482.7,2834.24,276.22,1244.7,375.76,2209.02,2042.4,468.36,1808.56,951.53,1817.7,936.77,1967.04,1240.45,1654.42,1901.66,1710.0,1198.84,2477.02,905.73,406.59,2313.1,1166.79,654.83,2189.36,2289.96,2502.39,0.0,1990.92,1128.5,1067.11
48,2010.12,1916.11,1163.08,2030.64,1775.61,1979.56,1745.19,2087.95,1253.06,2668.67,3087.04,1754.62,1238.07,1834.01,1635.84,610.04,2527.68,406.01,1592.07,1899.31,2216.47,1383.87,1977.53,1606.98,2078.7,558.66,2064.71,2044.24,1830.88,2459.76,1840.02,2690.71,455.59,2166.32,3103.83,667.09,3144.05,1694.84,999.55,1675.74,2107.9,2397.34,1519.8,2123.26,615.07,812.49,1928.16,2139.95,0.0,1687.76,2010.12
49,708.83,870.09,1442.42,579.91,491.82,3162.13,1440.59,1006.71,2435.64,1408.69,1835.77,498.13,839.59,1529.41,1067.63,1912.49,1267.7,1373.08,891.38,1013.0,1197.64,2465.48,958.7,405.28,1059.86,1823.93,1760.11,894.59,1526.28,1582.41,1535.42,1664.6,1510.75,865.03,1852.55,1332.41,1842.76,393.55,2182.13,853.28,1089.07,2092.74,313.13,857.32,1894.46,1995.07,2207.5,1118.17,1654.14,0.0,708.83
50,0.0,758.12,1706.93,392.55,843.23,3426.65,1705.11,894.74,2700.16,989.06,1368.68,845.65,1104.11,1793.93,1332.15,2177.01,848.08,1637.59,946.44,901.04,891.76,2730.0,846.73,731.09,946.54,2088.44,2024.63,782.62,1790.79,1163.39,1799.93,1470.87,1775.27,397.94,1385.46,1596.93,1375.67,449.67,2446.65,909.76,977.1,2357.26,664.47,745.35,2158.98,2259.59,2472.02,1006.21,1918.66,701.02,0.0
